DATASET	N_CONFS	ISOMERIC_SMILES	NONISOMERIC_SMILES
gen2	676	c1ccc(c(c1)/C=N\NC2=Nc3ccccc3O2)Br	c1ccc(c(c1)C=NNC2=Nc3ccccc3O2)Br
gen2	403	Cc1ccc(cc1)N2C(=C(C(=N2)C)/C=N/N3C(=NN=C3S)C)Cl	Cc1ccc(cc1)N2C(=C(C(=N2)C)C=NN3C(=NN=C3S)C)Cl
gen2	250	C[C@@H](c1ccccc1Cl)NC2=NCCO2	CC(c1ccccc1Cl)NC2=NCCO2
gen2	409	CC1(CC1)c2c(cc(cn2)Cl)C[NH2+]C3CC3	CC1(CC1)c2c(cc(cn2)Cl)C[NH2+]C3CC3
gen2	47	c1ccc(cc1)C2=NCC(=O)Nc3c2c(ccc3)F	c1ccc(cc1)C2=NCC(=O)Nc3c2c(ccc3)F
gen2	248	c1ccc2c(c1)[C@@H](CO2)NC3=NCCO3	c1ccc2c(c1)C(CO2)NC3=NCCO3
gen2	242	C[C@@H](c1ccccc1)NC2=NCCO2	CC(c1ccccc1)NC2=NCCO2
gen2	296	CC1(CC1)COC(=O)[C@@H](c2ccccc2)C(=O)[O-]	CC1(CC1)COC(=O)C(c2ccccc2)C(=O)[O-]
gen2	370	c1cc(cnc1)CNC(=O)c2ccc3c(c2)N(CC(=O)N3C4CC4)C(=O)CNC5CCCCC5	c1cc(cnc1)CNC(=O)c2ccc3c(c2)N(CC(=O)N3C4CC4)C(=O)CNC5CCCCC5
gen2	367	c1ccc(cc1)C2=C(c3ccc(cc3CCC2)O)c4ccc(cc4)OCCCCC[S@@](=O)CCCCF	c1ccc(cc1)C2=C(c3ccc(cc3CCC2)O)c4ccc(cc4)OCCCCCS(=O)CCCCF
gen2	318	Cc1cc(c(nc1)C2(CC2)C)C[NH2+]C3CC3	Cc1cc(c(nc1)C2(CC2)C)C[NH2+]C3CC3
gen2	31	CC(=O)N1CCCCC12CCNCC2	CC(=O)N1CCCCC12CCNCC2
gen2	221	C[C@@]1(CNC(=O)O1)c2ccc(c(c2)OCC3CC3)OC	CC1(CNC(=O)O1)c2ccc(c(c2)OCC3CC3)OC
gen2	584	CC1=CC(=C(C(=O)O1)/C=N/Nc2cccc(c2)Cl)O	CC1=CC(=C(C(=O)O1)C=NNc2cccc(c2)Cl)O
gen2	238	CCCCC[S@@](=O)C1=NN=C(S1)C(=O)NCCC	CCCCCS(=O)C1=NN=C(S1)C(=O)NCCC
gen2	129	c1ccc(cc1)S(=O)(=O)N2CCCC2	c1ccc(cc1)S(=O)(=O)N2CCCC2
gen2	60	Cc1ccc(cc1)/N=N/C2=C(N(C(=O)C(=C2C)C#N)C)O	Cc1ccc(cc1)N=NC2=C(N(C(=O)C(=C2C)C#N)C)O
gen2	5	CC(C)N(CCNC(=O)CN1[C@@H](CCC1=O)C(F)(F)F)C(C)C	CC(C)N(CCNC(=O)CN1C(CCC1=O)C(F)(F)F)C(C)C
gen2	209	c1cc2c(ccc(c2nc1)O)/N=N\c3ccc(cc3)S(=O)(=O)O	c1cc2c(ccc(c2nc1)O)N=Nc3ccc(cc3)S(=O)(=O)O
gen2	8	c1ccc(cc1)P(=O)(Cl)Cl	c1ccc(cc1)P(=O)(Cl)Cl
gen2	409	Cc1ccc(c(c1)N2C(=C(C(=N2)C)/C=N\N3CCOCC3)Cl)C	Cc1ccc(c(c1)N2C(=C(C(=N2)C)C=NN3CCOCC3)Cl)C
gen2	414	c1ccc2c(c1)N(CCS2)C(=O)c3cccc(c3)F	c1ccc2c(c1)N(CCS2)C(=O)c3cccc(c3)F
gen2	158	CC1(C(=O)N(C(=S)N1CCCCCO)c2ccc3c(c2)COC3=O)C	CC1(C(=O)N(C(=S)N1CCCCCO)c2ccc3c(c2)COC3=O)C
gen2	258	c1ccc2c(c1)CC[C@@H]2NC3=NCCO3	c1ccc2c(c1)CCC2NC3=NCCO3
gen2	725	C1CC1NC(=O)C[N@@]2C[C@H](CO2)O	C1CC1NC(=O)CN2CC(CO2)O
gen2	279	CC(C)(C)[C@@](CCCOc1ccccc1)(CN2C=NC=N2)O	CC(C)(C)C(CCCOc1ccccc1)(CN2C=NC=N2)O
gen2	718	c1ccc2c(c1)C3=C(N2)CCN(C3)C(=O)C4=NOC(=C4)C5CC5	c1ccc2c(c1)C3=C(N2)CCN(C3)C(=O)C4=NOC(=C4)C5CC5
gen2	50	CC(C)c1ccc(cc1C(=O)[O-])O	CC(C)c1ccc(cc1C(=O)[O-])O
gen2	1061	CC1=C(SC=N1)/C(=N/NC2=C(N=C(O2)C)C#N)/C	CC1=C(SC=N1)C(=NNC2=C(N=C(O2)C)C#N)C
gen2	52	CCC(=O)c1ncc(cn1)Br	CCC(=O)c1ncc(cn1)Br
gen2	191	CCOc1ccc(cc1OC)C[C@@H](C)[NH3+]	CCOc1ccc(cc1OC)CC(C)[NH3+]
gen2	178	C[C@@H]1C[C@@H](C[NH+](C1)C[C@@H]2[C@@H]([C@@H](CO2)c3ccc(cc3)Cl)C)C	CC1CC(C[NH+](C1)CC2C(C(CO2)c3ccc(cc3)Cl)C)C
gen2	264	C[C@H]1C[C@H]1N2C(=O)C3=C(N(C2=O)CC4COC4)SC(=C3C)CN5CCNC5=O	CC1CC1N2C(=O)C3=C(N(C2=O)CC4COC4)SC(=C3C)CN5CCNC5=O
gen2	27	CCC(=O)NC	CCC(=O)NC
gen2	37	c1ccc(cc1)Nc2ccccn2	c1ccc(cc1)Nc2ccccn2
gen2	142	CC1=C(OC(=C1)[C@H]2COCCN2)C	CC1=C(OC(=C1)C2COCCN2)C
gen2	1351	Cc1ccccc1C2=NOC(=N2)/C(=C\C3=CSC=C3)/C#N	Cc1ccccc1C2=NOC(=N2)C(=CC3=CSC=C3)C#N
gen2	288	C/C=C\C(=N/NC1=Nc2ccccc2S1)\N	CC=CC(=NNC1=Nc2ccccc2S1)N
gen2	114	c1ccc(cc1)/N=N\c2ccc3c(c2)C=CC(=O)O3	c1ccc(cc1)N=Nc2ccc3c(c2)C=CC(=O)O3
gen2	1321	Cc1cc(nc(c1C#N)[N@]2CC[C@]3(C2)CCCN(C3=O)CC4CC4)C	Cc1cc(nc(c1C#N)N2CCC3(C2)CCCN(C3=O)CC4CC4)C
gen2	297	CCC[N@@]1C[C@@H](C[C@@H]2[C@@H]1CC3=C(Nc4c3c2cc(c4)C)SC)NC(=O)N(CC)CC	CCCN1CC(CC2C1CC3=C(Nc4c3c2cc(c4)C)SC)NC(=O)N(CC)CC
gen2	1022	C#Cc1cccc(c1)NC(=O)N2CCc3ccccc3C2	C#Cc1cccc(c1)NC(=O)N2CCc3ccccc3C2
gen2	177	CCc1cccc(c1)N(CC)C(=O)CO	CCc1cccc(c1)N(CC)C(=O)CO
gen2	37	c1ccc2c(c1)CCCNC2=O	c1ccc2c(c1)CCCNC2=O
gen2	53	CC(C)C1=NN=C(N(C1=O)C)N(C)C	CC(C)C1=NN=C(N(C1=O)C)N(C)C
gen2	58	CC(C)Oc1cc(ccc1F)C=O	CC(C)Oc1cc(ccc1F)C=O
gen2	221	CCC[N@@H+]1C[C@@H](C[C@@H]2[C@@H]1CC3=C(Nc4c3c2ccc4)COC)CSC	CCC[NH+]1CC(CC2C1CC3=C(Nc4c3c2ccc4)COC)CSC
gen2	635	c1ccc2c(c1)C(=NS2(=O)=O)N/N=C/c3cc4c(cc3Cl)OCO4	c1ccc2c(c1)C(=NS2(=O)=O)NN=Cc3cc4c(cc3Cl)OCO4
gen2	330	CN1C=C(C(=O)N(C1=O)C)S(=O)(=O)[N@@]2CCSc3c2cccn3	CN1C=C(C(=O)N(C1=O)C)S(=O)(=O)N2CCSc3c2cccn3
gen2	23	c1ccnc(c1)c2ccccn2	c1ccnc(c1)c2ccccn2
gen2	23	CC(C)S(=O)(=O)Br	CC(C)S(=O)(=O)Br
gen2	164	CC1=C(C=C(S1)CNC(C)C)Br	CC1=C(C=C(S1)CNC(C)C)Br
gen2	203	CCOC(=O)[C@@]1(CC[N@@](O1)C(C)(C)C)Cc2ccccc2	CCOC(=O)C1(CCN(O1)C(C)(C)C)Cc2ccccc2
gen2	32	C1CCC(=O)NCC1	C1CCC(=O)NCC1
gen2	244	CC(C)COc1ccc(cc1Cl)S	CC(C)COc1ccc(cc1Cl)S
gen2	331	CC1(C[N@@](c2c1cc(cc2)c3ccc(cc3)C(F)(F)F)S(=O)(=O)c4ccc5c(c4)[C@@H](CCC5)CC(=O)O)C	CC1(CN(c2c1cc(cc2)c3ccc(cc3)C(F)(F)F)S(=O)(=O)c4ccc5c(c4)C(CCC5)CC(=O)O)C
gen2	100	CCOC(=O)C1=C(c2c(cccc2O)C1)O	CCOC(=O)C1=C(c2c(cccc2O)C1)O
gen2	115	c1ccc(cc1)CNc2ccccc2	c1ccc(cc1)CNc2ccccc2
gen2	184	Cc1ccccc1C(=O)c2ccccc2F	Cc1ccccc1C(=O)c2ccccc2F
gen2	72	CCc1cc(cc(c1C2C(=O)[C@@H]3CC(C[C@@H]3C2=O)OC)CC)C	CCc1cc(cc(c1C2C(=O)C3CC(CC3C2=O)OC)CC)C
gen2	76	CC(=O)OC1=CC=CC(=O)N1	CC(=O)OC1=CC=CC(=O)N1
gen2	222	Cc1cc(cc2c1OC3(CCCCC3)C[C@@H]2NCc4ccccc4)Cl	Cc1cc(cc2c1OC3(CCCCC3)CC2NCc4ccccc4)Cl
gen2	177	CCCOc1ccc(cc1S)C	CCCOc1ccc(cc1S)C
gen2	68	Cc1cccc2c1N(C(=N2)[C@H](C)N)c3ccccc3	Cc1cccc2c1N(C(=N2)C(C)N)c3ccccc3
gen2	202	CCc1c(cnc(n1)N[C@@H]2c3cc(ccc3C[C@@H]2C)C)C(=O)CC	CCc1c(cnc(n1)NC2c3cc(ccc3CC2C)C)C(=O)CC
gen2	31	CN1C(=O)C=CC=C1OC	CN1C(=O)C=CC=C1OC
gen2	38	c1cc(c(c(c1)Cl)/[NH+]=C\2/NCCO2)Cl	c1cc(c(c(c1)Cl)[NH+]=C2NCCO2)Cl
gen2	176	CCCOC(=O)[C@@H]1C(=O)[C@@H](CS1)CC	CCCOC(=O)C1C(=O)C(CS1)CC
gen2	9	c1ccc(cc1)c2ccccc2	c1ccc(cc1)c2ccccc2
gen2	54	Cc1ccc(cc1OC)[C@@H](C)N	Cc1ccc(cc1OC)C(C)N
gen2	187	CC1=NN(C(=O)N1NC(C)C)C(=O)NC2CCCCC2	CC1=NN(C(=O)N1NC(C)C)C(=O)NC2CCCCC2
gen2	16	CN1CCN(CC1)c2c(cncc2Cl)Cl	CN1CCN(CC1)c2c(cncc2Cl)Cl
gen2	68	CCN(CC)c1cccc(c1)C2=NC(=C(O2)C)CCOc3ccc4c(c3)CC[C@@H]4CC(=O)[O-]	CCN(CC)c1cccc(c1)C2=NC(=C(O2)C)CCOc3ccc4c(c3)CCC4CC(=O)[O-]
gen2	113	CN1CCC(CC1)Nc2ncccn2	CN1CCC(CC1)Nc2ncccn2
gen2	248	CC1(CC1)c2c(cccn2)C[NH2+]C3CC3	CC1(CC1)c2c(cccn2)C[NH2+]C3CC3
gen2	268	CCN(CC)C(=O)N[C@@H]1C[C@@H]2c3cc(cc4c3C(=C(N4)C)C[C@@H]2[N@@](C1)C)C5SCCS5	CCN(CC)C(=O)NC1CC2c3cc(cc4c3C(=C(N4)C)CC2N(C1)C)C5SCCS5
gen2	16	c1ccc(cc1)C2CC[NH2+]CC2	c1ccc(cc1)C2CC[NH2+]CC2
gen2	21	Cc1cccc(c1NC)OC	Cc1cccc(c1NC)OC
gen2	127	CC[C@@H]1CSC(=C1O)C(=O)OCC	CCC1CSC(=C1O)C(=O)OCC
gen2	267	COC(=O)C[C@@H](CS(=O)(=O)c1ccc(cc1)[O-])c2ccccc2	COC(=O)CC(CS(=O)(=O)c1ccc(cc1)[O-])c2ccccc2
gen2	503	CCCC[C@@H](c1cccc(c1)COc2cccc3c2nccc3C)O	CCCCC(c1cccc(c1)COc2cccc3c2nccc3C)O
gen2	50	Cc1cccc(c1C(=O)OC)O	Cc1cccc(c1C(=O)OC)O
gen2	38	CC[C@@H]1C(=Nc2cc3c(cc2O1)CCCC3)N	CCC1C(=Nc2cc3c(cc2O1)CCCC3)N
gen2	306	c1ccc2c(c1)ccc(n2)COc3ccc(cc3)[C@@](C4CCCC4)(C(=O)O)O	c1ccc2c(c1)ccc(n2)COc3ccc(cc3)C(C4CCCC4)(C(=O)O)O
gen2	54	CC1=NNC(=N1)CN	CC1=NNC(=N1)CN
gen2	66	c1c[nH+]c(cc1Cl)[S@](=O)O	c1c[nH+]c(cc1Cl)S(=O)O
gen2	30	CC(=O)c1c(cccc1F)F	CC(=O)c1c(cccc1F)F
gen2	36	Cc1ccc(cc1)/N=C/2\C=C(SS2)c3ccc(cc3)OC	Cc1ccc(cc1)N=C2C=C(SS2)c3ccc(cc3)OC
gen2	45	CC1=C(N(N=C1)C)N2CCCCC2	CC1=C(N(N=C1)C)N2CCCCC2
gen2	87	CN(C)S(=O)(=O)C1=NC=CO1	CN(C)S(=O)(=O)C1=NC=CO1
gen2	201	COc1ccc(cc1OC)C2=CC=c3ccccc3=[O+]2	COc1ccc(cc1OC)C2=CC=c3ccccc3=[O+]2
gen2	43	c1cc(c(cc1F)OC(F)(F)F)[N+](=O)[O-]	c1cc(c(cc1F)OC(F)(F)F)[N+](=O)[O-]
gen2	29	CN(C)S(=O)(=O)c1ccccc1	CN(C)S(=O)(=O)c1ccccc1
gen2	24	c1ccc2c(c1)NC(=O)CC[S@@]2=O	c1ccc2c(c1)NC(=O)CCS2=O
gen2	193	c1c(c(cc(c1Br)Cl)O)C(=O)O	c1c(c(cc(c1Br)Cl)O)C(=O)O
gen2	94	c1cc(c(cc1Cl)[N+](=O)[O-])OC(F)(F)F	c1cc(c(cc1Cl)[N+](=O)[O-])OC(F)(F)F
gen2	303	C[C@@H](C(=O)N(C)C)NC(=O)C	CC(C(=O)N(C)C)NC(=O)C
gen2	74	Cc1ccc2c(c1)C(=O)C(=CO2)/C=N/N3CC(=O)NC3=O	Cc1ccc2c(c1)C(=O)C(=CO2)C=NN3CC(=O)NC3=O
gen2	58	c1c(c(c(c(c1Br)F)F)N)[N+](=O)[O-]	c1c(c(c(c(c1Br)F)F)N)[N+](=O)[O-]
gen2	214	CNC(=O)C1=C(N=CN1)C(=O)NC	CNC(=O)C1=C(N=CN1)C(=O)NC
gen2	181	c1c(ncc(n1)Cl)C(=O)NC2CCN(CC2)CC(F)F	c1c(ncc(n1)Cl)C(=O)NC2CCN(CC2)CC(F)F
gen2	212	C=C1C[C@@H]2COC(=O)[C@@]2(C1)Cc3cccc(c3)C(=O)O	C=C1CC2COC(=O)C2(C1)Cc3cccc(c3)C(=O)O
gen2	19	c1ccnc(c1)C2=NC=CO2	c1ccnc(c1)C2=NC=CO2
gen2	23	CCS(=O)(=O)N(C)C	CCS(=O)(=O)N(C)C
gen2	1049	CNC(=O)[C@H](CCSC)N	CNC(=O)C(CCSC)N
gen2	56	c1c(nc(cn1)Cl)SC(F)(F)F	c1c(nc(cn1)Cl)SC(F)(F)F
gen2	81	COc1cc(ccc1/C=N\O)Cl	COc1cc(ccc1C=NO)Cl
gen2	182	C[C@@H](c1ccccc1)C(=O)NC	CC(c1ccccc1)C(=O)NC
gen2	766	Cc1ccccc1C2=NOC(=N2)/C(=C/C3=CC=CS3)/C#N	Cc1ccccc1C2=NOC(=N2)C(=CC3=CC=CS3)C#N
gen2	74	CN(C)C(=O)Nc1ccccc1	CN(C)C(=O)Nc1ccccc1
gen2	95	COc1cc(c(c(c1O)Br)Br)[C@@H]2CCN2	COc1cc(c(c(c1O)Br)Br)C2CCN2
gen2	121	c1cc(c(cc1C(F)F)CC(=O)[O-])C(F)F	c1cc(c(cc1C(F)F)CC(=O)[O-])C(F)F
gen2	254	c1cc(ccc1c2ccc(cc2)F)C3(CCCC3)CNC=O	c1cc(ccc1c2ccc(cc2)F)C3(CCCC3)CNC=O
gen2	33	CN1C=CN=C1/C=N/O	CN1C=CN=C1C=NO
gen2	231	c1cc(c(cc1/C(=N\O)/N)Br)F	c1cc(c(cc1C(=NO)N)Br)F
gen2	331	CS(=O)(=O)c1ccc(c(c1COC2CCCCC2)Cl)C(=O)C3C(=O)CCCC3=O	CS(=O)(=O)c1ccc(c(c1COC2CCCCC2)Cl)C(=O)C3C(=O)CCCC3=O
gen2	25	c1cc(cc(c1)F)N=C=O	c1cc(cc(c1)F)N=C=O
gen2	238	c1cc(cc(c1)Cl)C2(CC2)C(=O)Nc3ccc(c(c3)C4=NNN=N4)c5cc(cnc5)F	c1cc(cc(c1)Cl)C2(CC2)C(=O)Nc3ccc(c(c3)C4=NNN=N4)c5cc(cnc5)F
gen2	273	CC1=NN(C(=C1/C=N\C2=C(C3=C(S2)CCC3)C#N)Cl)c4ccccc4	CC1=NN(C(=C1C=NC2=C(C3=C(S2)CCC3)C#N)Cl)c4ccccc4
gen2	128	C1CN(S(=O)(=O)C1)C(=O)C2=C(SC(=C2)Cl)Cl	C1CN(S(=O)(=O)C1)C(=O)C2=C(SC(=C2)Cl)Cl
gen2	9	CO/C=N/c1ccc(cc1)F	COC=Nc1ccc(cc1)F
gen2	156	C[C@@H](CCc1ccc(c(c1)OC)OC)O	CC(CCc1ccc(c(c1)OC)OC)O
gen2	378	CC(=C(C)COc1ccccc1C(=C)N2C=CN=C2)C	CC(=C(C)COc1ccccc1C(=C)N2C=CN=C2)C
gen2	746	C1C[C@@]2(CC[N@@](C2)CC3=NC=CS3)C(=O)N(C1)C4CCOCC4	C1CC2(CCN(C2)CC3=NC=CS3)C(=O)N(C1)C4CCOCC4
gen2	231	CCc1cc(cc(c1CC(=O)O)CC)C#CC	CCc1cc(cc(c1CC(=O)O)CC)C#CC
gen2	43	COC(=O)c1cccc2c1OCC2=O	COC(=O)c1cccc2c1OCC2=O
gen2	41	c1cc(c(c(c1F)[C@@H]2CCN2)F)F	c1cc(c(c(c1F)C2CCN2)F)F
gen2	161	c1cc(ccc1/N=N/c2ccc(cc2F)O)S(=O)(=O)O	c1cc(ccc1N=Nc2ccc(cc2F)O)S(=O)(=O)O
gen2	232	C[C@@H]1C[C@@H](CN(C1)C[C@@H]2[C@@H]([C@@H](CO2)c3ccc(cc3)Cl)C)C	CC1CC(CN(C1)CC2C(C(CO2)c3ccc(cc3)Cl)C)C
gen2	11	CN1C(=CC=N1)OC	CN1C(=CC=N1)OC
gen2	213	c1cc(c(c(c1)F)F)C(=O)C2=NC=CS2	c1cc(c(c(c1)F)F)C(=O)C2=NC=CS2
gen2	10	COc1ccccc1F	COc1ccccc1F
gen2	13	C[C@@H]1C(=[NH2+])Nc2cc(ccc2O1)Cl	CC1C(=[NH2+])Nc2cc(ccc2O1)Cl
gen2	22	C1[C@@H]2[C@@H](C2O)C[NH2+]1	C1C2C(C2O)C[NH2+]1
gen2	49	c1cc2c(cc1Cl)OC3(CCCC3)C[C@@H]2O	c1cc2c(cc1Cl)OC3(CCCC3)CC2O
gen2	29	COc1cccc2c1cc(cn2)Br	COc1cccc2c1cc(cn2)Br
gen2	37	c1cc(c(cc1[C@H]2CCN2)F)F	c1cc(c(cc1C2CCN2)F)F
gen2	14	C[S@@](=N)(=O)c1ccccc1	CS(=N)(=O)c1ccccc1
gen2	16	c1ccnc(c1)C2COC2	c1ccnc(c1)C2COC2
gen2	92	COC(=O)[C@@H]1COCCN1	COC(=O)C1COCCN1
gen2	45	c1cc(ccc1/C(=N\O)/N)Br	c1cc(ccc1C(=NO)N)Br
gen2	48	c1ccc(cc1)C(=O)N2CCCCC2	c1ccc(cc1)C(=O)N2CCCCC2
gen2	936	COC(=O)CC1=CS/C(=N/S(=O)(=O)C)/N1	COC(=O)CC1=CSC(=NS(=O)(=O)C)N1
gen2	109	c1cc(c(c(c1)Br)F)C(=O)C2CC2	c1cc(c(c(c1)Br)F)C(=O)C2CC2
gen2	88	c1cc(cc(c1)[N+](=O)[O-])C2=NC(=NN2)[N+](=O)[O-]	c1cc(cc(c1)[N+](=O)[O-])C2=NC(=NN2)[N+](=O)[O-]
gen2	521	C[C@@H]1C(=O)N(c2ccc(nc2[N@@]1C3CCOCC3)Nc4ccc(cc4)N5CC6(C5)COC6)C	CC1C(=O)N(c2ccc(nc2N1C3CCOCC3)Nc4ccc(cc4)N5CC6(C5)COC6)C
gen2	31	Cc1c(cc(c(c1Cl)I)Cl)[N+](=O)[O-]	Cc1c(cc(c(c1Cl)I)Cl)[N+](=O)[O-]
gen2	230	CC(=C[C@@H]([C@@H](C(C)(C)C)O)N1C=NC=N1)C	CC(=CC(C(C(C)(C)C)O)N1C=NC=N1)C
gen2	405	COc1ccc2ccc(cc2c1)OCCCOc3ccc-4c(c3)N(c5c4cccc5)CC(=O)[O-]	COc1ccc2ccc(cc2c1)OCCCOc3ccc-4c(c3)N(c5c4cccc5)CC(=O)[O-]
gen2	349	C[C@@H]1C(=O)N(c2ccc(nc2[N@@]1C3CCCC3)Nc4ccc(cc4OC)C(=O)N5CC6(C5)CCS6(=O)=O)C	CC1C(=O)N(c2ccc(nc2N1C3CCCC3)Nc4ccc(cc4OC)C(=O)N5CC6(C5)CCS6(=O)=O)C
gen2	52	C1[C@H](NC(=O)O1)C2=CC=C(O2)[N+](=O)[O-]	C1C(NC(=O)O1)C2=CC=C(O2)[N+](=O)[O-]
gen2	62	C[C@]1(CC(=O)N1)C2=NC=CS2	CC1(CC(=O)N1)C2=NC=CS2
gen2	78	c1ccc(cc1)CC[C@@H]2C(=[NH2+])Nc3ccccc3O2	c1ccc(cc1)CCC2C(=[NH2+])Nc3ccccc3O2
gen2	223	CC(C)(C)OC(=O)[C@@]12COC[C@@H]1OS(=O)(=O)N2C(=O)OC(C)(C)C	CC(C)(C)OC(=O)C12COCC1OS(=O)(=O)N2C(=O)OC(C)(C)C
gen2	84	c1cc(c(cc1F)[C@@H]2COC(=O)N2)[N+](=O)[O-]	c1cc(c(cc1F)C2COC(=O)N2)[N+](=O)[O-]
gen2	42	c1cc(ncc1Cl)C2(CC2)C#N	c1cc(ncc1Cl)C2(CC2)C#N
gen2	43	C[C@H](c1ccccc1)C2=NC=CN2	CC(c1ccccc1)C2=NC=CN2
gen2	9	c1cnc(nc1)C2=NC=CO2	c1cnc(nc1)C2=NC=CO2
gen2	175	CCCOC(=O)[C@@H]1C(=O)[C@@H](CS1)C	CCCOC(=O)C1C(=O)C(CS1)C
gen2	164	c1ccc(c(c1)O)S(=O)(=O)c2ccccc2O	c1ccc(c(c1)O)S(=O)(=O)c2ccccc2O
gen2	330	c1ccc(cc1)c2ccc(cc2)C3(CCCCC3)CNC=O	c1ccc(cc1)c2ccc(cc2)C3(CCCCC3)CNC=O
gen2	259	c1ccc(c(c1)C/C(=N\O)/N)Cl	c1ccc(c(c1)CC(=NO)N)Cl
gen2	2046	Cc1ccc(cc1C)N/N=C(/C)\C2=Cc3cc(ccc3OC2=O)Br	Cc1ccc(cc1C)NN=C(C)C2=Cc3cc(ccc3OC2=O)Br
gen2	227	CC(C)(C)NS(=O)(=O)c1cc(ccc1C(=O)[O-])C2CC2	CC(C)(C)NS(=O)(=O)c1cc(ccc1C(=O)[O-])C2CC2
gen2	188	C[C@@H](c1ccccc1Cl)NC2=[NH+]CCO2	CC(c1ccccc1Cl)NC2=[NH+]CCO2
gen2	172	CC1(CC1)c2c(cccn2)CNC3CC3	CC1(CC1)c2c(cccn2)CNC3CC3
gen2	34	c1ccc(cc1)C2=NCC(=O)Nc3c2cccc3	c1ccc(cc1)C2=NCC(=O)Nc3c2cccc3
gen2	209	COc1cc2ccccc2cc1OCCCCOc3ccc-4c(c3)N(c5c4cccc5)CCC(=O)O	COc1cc2ccccc2cc1OCCCCOc3ccc-4c(c3)N(c5c4cccc5)CCC(=O)O
gen2	175	C[C@@H](c1ccccc1)NC2=[NH+]CCO2	CC(c1ccccc1)NC2=[NH+]CCO2
gen2	527	c1cc(cnc1)CNC(=O)c2ccc3c(c2)N(CC(=O)N3C4CC4)C(=O)C[NH2+]C5CCCCC5	c1cc(cnc1)CNC(=O)c2ccc3c(c2)N(CC(=O)N3C4CC4)C(=O)C[NH2+]C5CCCCC5
gen2	197	C[C@@]12CC[C@@](C[C@@H]1CC[C@@H]2OC(C)(C)C)(c3ccc(cc3)OC)O	CC12CCC(CC1CCC2OC(C)(C)C)(c3ccc(cc3)OC)O
gen2	367	c1ccc(cc1)C2=C(c3ccc(cc3CCC2)O)c4ccc(cc4)OCCCCC[S@@](=O)Cc5ccccn5	c1ccc(cc1)C2=C(c3ccc(cc3CCC2)O)c4ccc(cc4)OCCCCCS(=O)Cc5ccccn5
gen2	1163	Cc1cc(c(nc1C)[N@]2CC[C@]3(C2)CCCN(C3=O)CC4CC4)C#N	Cc1cc(c(nc1C)N2CCC3(C2)CCCN(C3=O)CC4CC4)C#N
gen2	8333	c1cc(ccc1c2ccc(cc2)OSOc3ccc(cc3)Cl)OSOc4ccc(cc4)Cl	c1cc(ccc1c2ccc(cc2)OSOc3ccc(cc3)Cl)OSOc4ccc(cc4)Cl
gen2	218	C[C@@]1(O[C@@H](CS1)CN2CCCCC2)C(C)(C)COc3ccc(cc3)Cl	CC1(OC(CS1)CN2CCCCC2)C(C)(C)COc3ccc(cc3)Cl
gen2	236	CCCCC[S@@](=O)C1=NN=C(S1)C(=O)NCCCC	CCCCCS(=O)C1=NN=C(S1)C(=O)NCCCC
gen2	259	c1ccc(c(c1)C#N)NC(=O)Nc2ccccn2	c1ccc(c(c1)C#N)NC(=O)Nc2ccccn2
gen2	123	c1ccc(cc1)S(=O)(=O)N[C@@H]2CCC(=O)C2	c1ccc(cc1)S(=O)(=O)NC2CCC(=O)C2
gen2	201	CC(C)(C)[C@@H]([C@@H](CS(=O)(=O)c1ccccc1)N2C=NC=N2)O	CC(C)(C)C(C(CS(=O)(=O)c1ccccc1)N2C=NC=N2)O
gen2	186	c1cc2c(nc1)N=C(N2)COCCO	c1cc2c(nc1)N=C(N2)COCCO
gen2	513	Cc1ccc(c2c1C(=C(N2)C)CC(=O)N3CCSCC3)C	Cc1ccc(c2c1C(=C(N2)C)CC(=O)N3CCSCC3)C
gen2	111	c1ccc2c(c1)N=C([C@@H](O2)CCO)N	c1ccc2c(c1)N=C(C(O2)CCO)N
gen2	226	C[C@@H](C1=NC(=O)NN1)NC#N	CC(C1=NC(=O)NN1)NC#N
gen2	252	CC1(C(=O)N(C(=S)N1CCCCN2CCN(CC2)C(=O)COC)c3ccc(c(c3)C(F)(F)F)C#N)C	CC1(C(=O)N(C(=S)N1CCCCN2CCN(CC2)C(=O)COC)c3ccc(c(c3)C(F)(F)F)C#N)C
gen2	130	c1ccc2c(c1)CC[C@@H]2NC3=[NH+]CCO3	c1ccc2c(c1)CCC2NC3=[NH+]CCO3
gen2	437	CC(C)(C)OC(=O)[C@@]1(COC[C@@H]1F)N(C(=O)OC(C)(C)C)S(=O)(=O)[O-]	CC(C)(C)OC(=O)C1(COCC1F)N(C(=O)OC(C)(C)C)S(=O)(=O)[O-]
gen2	85	c1ccnc(c1)/C=N/N2C=NN=C2S	c1ccnc(c1)C=NN2C=NN=C2S
gen2	78	CC(C)c1cccc(c1OC)C(C)(C)O	CC(C)c1cccc(c1OC)C(C)(C)O
gen2	490	c1cc(ccc1Nc2ncc(c(n2)NC3CCC(CC3)[NH+]4CCC(CC4)O)Br)S(=O)(=O)N	c1cc(ccc1Nc2ncc(c(n2)NC3CCC(CC3)[NH+]4CCC(CC4)O)Br)S(=O)(=O)N
gen2	651	CC1=C(SC=N1)CC2=NC3=C(N2)CC(CNC3=O)(C)C	CC1=C(SC=N1)CC2=NC3=C(N2)CC(CNC3=O)(C)C
